order_id,product_id,add_to_cart_order,reordered
1814392,20478,38,0
2983586,17858,2,0
1594974,329,3,1
2447,19660,1,1
2628840,39982,7,1
2676784,1402,18,1
2658394,2597,8,0
1085290,17568,2,1
330125,13380,2,1
2896870,44422,26,1
3344538,16425,5,1
2107822,24799,7,0
130699,2561,12,1
1308569,19895,2,0
2595058,32099,6,1
2470983,30471,8,1
3265666,28204,2,1
2970674,41844,13,1
2250605,34660,12,1
1898913,35588,9,0
2713350,28634,7,1
3082837,2966,1,0
1546094,6532,24,0
3013361,8500,8,0
1349778,4097,4,1
1329964,46149,3,1
2631918,38928,4,1
3185487,24852,11,0
2492488,5212,8,1
1685846,5353,6,1
1389906,1811,9,1
2779664,33401,16,0
3179966,46061,1,1
2203928,24852,4,1
3212899,44449,23,1
1227203,18618,17,1
617671,21137,5,0
221294,10085,15,1
831476,9853,3,1
1985373,24363,1,0
2546086,45014,11,0
817922,39928,4,0
646771,35510,11,0
2667969,14764,25,0
560631,25579,4,0
1696644,46931,6,0
3150035,16797,2,1
599097,36406,5,0
460937,21137,6,1
3282093,18291,7,0
202487,20583,12,1
1780066,24492,10,0
2871710,44142,5,1
1139685,41149,6,0
2089459,38349,15,0
2455511,45064,1,0
155110,24852,3,1
2475882,20591,2,1
384781,6184,10,0
3389812,18894,1,0
1951816,30489,22,0
126847,28930,34,1
1411831,35163,4,0
2254022,8536,10,0
2883404,30850,3,0
546511,48800,5,1
2948324,2716,21,0
1834579,13166,5,1
2693716,22035,6,1
697248,48527,8,1
657508,2707,10,0
2305742,18234,11,0
2572220,47372,8,0
2105024,38689,5,1
518209,27241,1,0
2114122,33706,7,0
1380710,33055,5,0
1584910,17316,4,1
2700400,36406,5,1
2244763,10132,2,1
1641891,3798,5,1
1447055,40992,42,0
2354090,23909,7,1
2531240,1468,11,1
1297803,26790,3,1
3184767,24010,20,0
3256944,22993,20,0
2744769,30696,1,0
946927,44830,26,0
2172318,30696,15,0
2170104,5479,1,1
1909755,14287,2,0
296672,17600,15,1
2837555,15359,1,0
2323218,36615,9,0
2885420,21704,4,1
535979,12011,7,1
2674902,27966,4,1
948047,42445,2,1
3005414,12797,31,0
1363270,42701,15,0
3067297,11712,3,1
718811,24852,3,1
979497,44310,15,0
3066671,47766,8,1
2058968,19051,9,1
319486,6948,3,1
570940,13252,6,0
3229155,20114,14,0
864536,48679,5,0
2024576,4920,7,0
1688770,31066,1,0
3060969,9076,14,0
1121458,27845,14,1
866289,3376,10,1
3373707,43154,3,1
1883781,27845,15,1
1464902,41616,3,0
1961740,4605,5,1
80988,26940,20,1
2636622,36126,6,1
1707546,27521,30,1
404062,9584,1,1
2082844,35042,8,0
2690693,23375,6,1
172128,40632,3,1
172492,34619,16,0
267604,25365,34,0
1555153,5646,12,1
1279948,45537,3,1
1615948,41363,12,1
3135682,3631,10,0
1080753,11408,8,1
38918,21115,2,1
1681195,24850,5,1
336696,18696,7,0
3113355,8087,7,0
1298317,33945,6,1
1455142,4920,9,1
3069843,42356,6,0
2524671,43961,3,1
2778335,46593,13,0
978351,10673,14,0
659882,45603,1,1
1157971,32732,1,1
1900759,32734,5,1
552323,18027,14,0
2655112,33884,4,0
468034,41658,14,0
2976395,41177,5,1
674360,22935,5,1
1714469,48679,16,1
2123251,13870,14,1
1158256,31188,3,1
1583390,20191,2,1
78283,49005,3,1
2582491,35914,2,1
349427,519,10,0
801198,5212,10,1
1541897,44422,1,1
2202899,33765,15,1
2095228,31608,12,1
1320843,21333,7,0
3182208,17807,11,0
3072311,10749,4,1
139737,18362,3,1
2302064,37646,34,1
2971248,24852,1,1
3221331,28309,4,1
3207910,31553,14,1
2168104,23909,2,1
2193027,37570,13,0
2782836,36086,1,1
879948,47156,21,0
123363,18441,16,0
2996864,37188,9,1
1154795,6489,1,1
2774780,5438,18,0
1848059,42242,3,0
3074950,28593,1,0
434777,4724,1,0
1675394,17287,1,0
1736383,24184,6,1
2453910,49026,5,1
1337845,48628,5,1
2651991,41383,13,1
859215,33894,18,0
1129466,35321,2,0
287530,22849,11,1
718739,34448,23,0
1028340,13176,1,1
2441808,47766,5,0
2465685,33089,7,0
727772,34448,20,0
787939,24852,7,0
1527020,22963,17,1
1221134,21183,12,0
2867747,1890,6,1
2780342,16234,9,0
342162,29926,3,0
557027,45776,10,0
378273,35264,9,1
1893378,22224,1,1
552928,18918,12,0
2059826,21903,13,0
848927,28931,19,1
145967,47357,3,1
2874400,44479,3,1
875237,46326,12,0
2446184,42265,9,1
607834,47823,5,1
1633415,11507,12,0
1006847,13535,6,0
837002,37524,16,1
2184235,5550,7,1
1337591,31506,16,1
217028,18221,4,1
1767003,18599,19,0
922389,16913,4,1
2817513,15680,3,1
639001,5586,5,0
3217139,17864,4,1
122260,13292,21,1
2240914,17183,23,0
432580,41003,9,0
3269900,7976,22,0
2140940,1217,3,1
2114327,22395,3,0
1374657,5337,1,1
501829,38383,11,1
574316,10915,17,0
206999,20842,3,1
1368433,30776,3,1
255782,11759,6,1
2565202,24841,5,0
3104857,36183,14,0
2169224,11018,8,1
521698,7325,3,1
1936052,22849,16,0
1556673,4595,5,0
767946,42244,4,0
449073,38159,9,1
1775817,24759,6,0
1143807,39247,11,1
668960,40706,11,0
702842,47209,6,1
609681,13176,1,1
3226433,19613,6,1
1408130,10509,7,1
2825266,17878,4,1
2545538,32784,5,1
2790912,3407,6,1
2630045,18025,2,0
584748,47325,9,1
2985758,47672,6,0
2224346,1234,5,1
2860138,17704,5,1
2689775,20431,6,0
1862744,31506,8,0
2015992,38383,7,1
613761,8309,9,1
21621,48357,16,0
2235682,46325,2,1
2464024,4920,23,0
2982213,48492,13,1
516328,12099,2,1
3045249,37646,25,0
1807081,11520,5,1
997388,45007,13,1
114027,41658,16,0
2105783,10084,8,1
1374332,9901,3,0
1648904,35221,7,1
2301252,21019,17,0
2449626,196,14,1
2796789,24954,5,1
1832616,27521,4,1
421967,20114,14,1
2178035,38383,1,0
469224,39647,20,0
2937441,8025,10,0
2224626,19820,4,1
2192,47258,17,0
3037264,8277,11,1
162772,14678,19,0
257469,6104,1,0
1925504,33731,12,1
1919802,48595,3,1
2258966,38844,24,0
88274,19134,16,1
443770,45,15,1
680527,9020,16,1
2833824,48099,10,1
2659626,8309,3,0
2996596,24852,1,1
3050686,19057,16,1
1140568,7600,6,0
2905358,47759,7,1
244830,4778,13,1
1618225,31564,15,0
790388,47626,4,1
2133628,19389,21,0
558473,26348,1,1
1996747,5322,7,1
786433,34594,18,1
1739694,7631,13,0
2104756,21903,1,1
2777120,46820,12,1
1198558,27086,14,1
3283613,23535,12,0
2042537,48364,13,0
2244819,1979,1,0
74222,8803,11,0
1869456,27086,3,0
675780,11777,14,0
2367901,21903,6,1
2605427,41177,3,1
2840189,26369,1,1
1285255,33768,12,0
2229334,12341,23,1
1078547,26128,11,0
2062798,432,6,1
2526169,38694,14,0
87383,8424,6,1
2110107,15438,7,1
2740005,44683,6,1
1980910,20734,6,1
448519,35194,25,0
2314976,39993,10,1
3330368,30420,9,0
1548788,13176,7,0
1432147,21903,2,0
632757,25890,6,0
2341636,27845,3,1
2414529,26178,2,0
261283,24852,4,1
598782,5603,15,0
2496356,25,6,0
742,1962,36,0
3263299,49235,9,1
1614228,8707,9,0
2802057,19240,6,0
433586,42243,17,0
2012995,3991,25,1
3349490,10798,6,1
50871,22062,4,1
2695738,42151,8,1
321247,24852,2,0
1090680,21526,3,1
1008619,48812,19,1
2038140,16797,7,1
2188822,40663,2,1
1080768,21137,10,1
626190,20842,3,1
1626298,14470,3,0
90884,1516,10,1
396243,43371,6,0
2620803,39275,3,1
1052076,13370,1,0
317331,21295,9,1
68737,37792,2,0
832597,43889,4,1
387530,42265,7,0
3083056,24852,2,1
1174513,39242,5,0
650158,28985,11,1
689312,29118,6,1
3272925,43086,4,1
1308544,18382,7,1
2404249,28601,1,1
1896666,38772,15,1
1587848,2825,1,1
44943,16797,8,0
32705,12941,18,1
2398886,42625,5,1
2998460,21560,3,1
742989,44142,5,1
3136666,21137,5,1
1060098,29198,1,1
397290,43948,2,0
2916270,46088,7,1
3198078,24964,6,1
77114,39561,2,1
305249,17872,18,0
2649566,21386,8,0
1798897,39928,2,1
583587,25340,1,1
302655,12545,27,0
2740562,23106,4,1
1159986,37687,12,1
3394004,19290,3,1
2417886,20127,11,1
2325701,34126,5,1
3090201,19248,3,1
3195540,29544,16,1
136946,7088,8,0
2637165,2966,3,0
384829,39527,24,0
2029366,44580,11,0
1961884,19057,11,0
889057,2240,1,0
2236534,40709,8,0
824195,6166,10,0
2955382,18883,8,1
1637745,21376,4,0
2600394,9434,1,0
2832181,46522,18,1
2062242,39032,5,0
1428431,24852,2,1
952684,48390,5,1
2579711,4376,4,1
642133,29487,2,0
3143408,33000,1,1
1621238,49235,3,1
2552470,43724,2,1
3110268,6508,14,1
2254831,35425,2,0
1050941,26552,5,1
471343,3020,11,1
1176637,38772,19,1
545370,38890,7,1
1223533,27423,17,1
279112,16249,10,0
1814258,8174,14,1
2702763,41131,1,1
1425662,47209,3,1
2241255,13629,11,1
364796,12911,12,0
430121,37107,12,0
243644,9094,11,0
1402290,27344,3,1
1428640,45685,12,1
248814,8277,5,1
1100146,29604,1,1
253846,28842,4,0
493187,2832,11,1
778576,4605,15,1
2972182,37524,11,1
2370379,8605,5,1
537032,18618,5,0
3071633,22362,19,1
2059282,23368,1,1
613513,130,4,0
658617,39561,20,1
270549,42536,11,0
648119,20082,4,1
2737387,33290,4,0
2872870,34243,6,1
962981,45681,3,0
1419398,20842,3,1
1326918,40723,18,0
1526865,17759,7,0
502828,45635,8,1
2646159,25890,7,1
3107339,16083,15,0
2067653,49383,16,1
616691,9068,2,0
584852,23645,3,1
3327817,16390,24,0
5138,33787,2,1
3343541,28289,6,1
1523706,36227,3,1
361491,41440,2,0
2206216,28928,11,0
528437,5428,3,0
2934110,2433,1,1
579711,34969,12,1
2934734,44666,20,1
306083,2326,27,0
2046995,36316,10,1
2281369,41116,4,0
3108092,42454,2,1
1543935,13646,15,1
2981566,30027,19,0
3384188,47672,4,1
1216432,20169,10,0
614483,43632,7,1
1419537,22312,7,0
2391087,43789,1,0
2711004,25903,1,0
317840,13874,6,0
324870,3952,4,0
156999,28252,3,0
1175468,21903,19,1
3170843,36676,2,1
3137435,24964,3,1
2915016,44245,11,0
2060684,21903,16,1
558163,13237,1,1
2162944,14633,16,0
616972,49126,17,1
1458976,24195,15,0
532130,45007,11,1
3247267,32412,17,0
1911474,35269,4,1
1979354,47890,16,0
2621704,7781,8,1
2673637,28849,6,0
2610863,8277,11,1
2744896,20015,8,0
2131056,26714,14,1
1658882,5077,1,1
1030335,13077,8,1
1369362,21288,3,1
2794494,2078,9,0
511336,12357,7,1
3395136,49478,7,1
2495603,26591,1,0
753754,14462,13,1
2206713,39132,7,1
2556380,40600,15,1
755841,14386,3,0
2288743,5077,10,0
865405,24035,3,1
1014042,24184,16,1
2388396,40604,34,1
2269701,29672,6,1
1574061,47042,2,1
1177695,11068,12,0
775974,1356,28,0
1524929,34124,15,1
1432374,15981,6,0
1267034,10070,15,1
1984346,30995,13,1
651932,36472,2,0
1547192,5491,18,1
966177,21174,37,0
3033709,3957,2,1
859613,8174,6,0
787440,16920,6,0
1936319,2067,16,1
2509560,12099,12,1
78530,24973,1,1
1339144,29195,13,1
2235036,13637,19,1
3132341,21903,4,1
300068,43122,27,0
734287,26790,11,1
1348017,1183,18,1
3084881,44632,4,1
537734,17154,4,0
1984415,8174,11,1
2170108,36793,9,0
822452,46616,6,1
2418761,32689,4,1
1236295,30391,11,1
635690,11520,3,1
2960121,12409,3,1
2820409,48556,8,1
407083,24852,5,1
3013842,44765,4,1
1259732,33819,1,1
3131326,24852,1,1
2895794,13425,19,1
849932,14233,4,1
990109,45840,4,0
731103,28733,9,0
339915,31238,7,0
231005,32299,17,0
2863397,28204,3,1
1202951,11256,4,0
3070933,5194,19,1
2322566,49520,3,1
3223985,42002,10,1
1804060,6873,10,0
612459,14114,4,0
2634004,42265,2,1
272712,26629,16,0
360513,32035,8,0
1047322,27925,11,0
1911743,46069,7,0
2979056,23734,2,1
3056295,14992,21,0
244774,22819,3,0
1199991,36764,13,1
870566,2238,7,0
1472099,44042,14,0
1907897,41520,3,1
2623888,36956,20,0
11615,13176,4,1
3033255,22438,2,1
585741,31338,2,0
3410981,43044,2,1
1813004,47500,2,0
2404192,20851,6,0
660403,8912,9,1
2057675,15803,4,1
1418146,26321,24,1
74231,27741,16,1
2124010,37626,4,0
2010006,42828,21,1
3308644,6184,11,1
1390645,41165,5,1
2527606,47766,4,1
1556730,10849,2,1
805546,43569,5,1
2684387,31225,4,0
299116,3952,14,0
23304,21999,6,1
3339126,7969,8,1
478466,18980,7,0
2796010,9580,2,1
2397530,8746,17,0
1268452,14502,23,0
2600116,47141,11,1
3356804,47209,4,1
2751169,34530,12,1
2601660,40706,5,1
1353884,38293,5,0
2328926,13517,6,1
3154131,2708,17,0
1664948,38583,8,0
60695,47209,2,1
680534,17835,27,0
1121634,25753,6,1
1436248,29616,3,1
393428,2078,3,1
669309,33642,12,1
1588904,14715,15,0
33800,31506,2,0
49533,17794,3,1
3242143,38655,28,0
1536972,13176,1,1
603218,10895,1,1
958932,14874,5,1
1040633,47993,7,1
2037870,4377,6,0
1137360,9076,13,1
1783870,7952,7,0
294572,18074,4,0
2891482,42315,7,1
1952242,35951,8,1
1271410,20339,11,1
2370210,21077,5,0
1509982,7487,2,0
1207372,47788,6,0
668287,39928,1,0
3199258,33198,1,1
1730927,2228,2,1
914414,40332,2,1
1946565,43632,20,0
2930891,47766,1,1
1443742,9387,4,1
1235240,45951,4,1
2877850,24852,1,1
2930631,10851,14,1
1350607,26405,5,1
548375,39046,6,1
1629750,39428,9,0
2429196,18027,20,1
253261,48697,14,1
1172460,10181,8,0
3130457,31613,7,0
2627285,8386,8,1
1689951,210,13,1
2426407,11463,3,0
694160,46082,10,1
1238241,9036,20,1
1714314,41924,6,0
1028277,42265,37,0
3038152,8424,13,0
1951270,24852,2,1
2452331,18288,14,1
1492155,5479,8,1
217342,22658,13,1
2514450,35108,11,0
938953,23765,3,1
3233836,11463,7,0
1936106,35547,1,1
888106,33554,6,0
1131102,33000,5,0
993022,33100,16,0
2969678,4920,3,1
10110,19932,13,0
2374897,14678,9,0
2333651,42736,13,1
422085,6210,3,1
22770,45007,6,1
3281240,22695,25,0
3318608,48152,9,1
2579194,32689,5,0
1246401,20082,1,1
305200,21038,6,1
3051775,5194,2,1
2492828,22115,14,1
2354645,24852,14,1
797376,22400,6,0
1021673,8390,3,0
2858938,19173,16,0
137712,27104,16,1
1328149,20995,11,1
458993,46979,2,1
502567,43513,3,0
2692546,45916,11,1
2639326,2063,1,0
418728,24852,1,1
2963670,38650,15,1
509421,23756,2,0
1756375,37215,20,1
2929508,6948,5,1
3320884,29616,6,1
1220204,37083,1,0
1849373,35731,16,0
2603653,13032,6,1
468377,31683,2,1
1868368,24852,10,1
1536663,20580,4,0
1226922,26914,15,1
1277487,31717,7,0
1094243,47734,10,0
2841244,47209,6,1
2563287,14491,18,1
391914,8518,4,0
2184765,4895,4,0
2032991,30307,17,1
2120988,21600,21,0
1931103,29487,5,1
952103,13176,7,1
494940,2361,3,1
2882621,34262,12,1
1343459,2237,5,1
1032893,20520,9,0
1858936,27325,9,1
170931,34530,4,1
66893,7398,8,0
2003391,37778,10,0
450030,47652,8,1
1910454,42352,12,1
1987988,49683,10,0
347245,388,4,0
2036062,8717,2,0
288143,21903,1,1
2634300,30192,6,1
2228230,41179,9,1
2280700,22767,10,1
145593,46906,12,1
2510395,39428,6,0
720515,34487,4,0
3204196,25640,6,0
385648,21137,2,1
1417768,41400,7,1
1356368,38768,1,1
3416868,25659,4,1
2122686,5385,2,1
884366,1086,6,1
2229008,30450,3,1
334999,1511,1,1
3170642,41714,13,0
2120623,24964,5,1
1492467,16271,12,0
2038851,48442,6,1
3296882,41787,15,1
3138184,46842,4,0
527367,277,12,0
2423757,13984,4,0
2434454,24852,2,1
246459,24852,1,1
2539567,1800,38,1
1670922,28384,7,1
2954962,28204,1,1
291190,21927,10,1
1308695,20114,10,1
1856629,32981,2,0
1842071,49235,8,1
515292,41787,9,0
781308,35855,11,0
1815848,18609,7,1
2425088,37664,6,1
2284959,24852,1,1
3379335,12276,9,0
793611,33768,4,1
1969683,4137,9,0
584992,31801,1,1
1860131,46820,8,0
1552850,21709,2,1
3133282,30489,12,1
784793,47209,8,0
1623493,21903,4,1
2755644,3481,3,0
2591743,11023,18,1
3381150,15348,11,0
2346058,3599,8,1
2348254,21137,1,1
2978839,12545,6,1
693984,45106,15,1
1751950,22969,3,0
152597,8329,6,0
62569,12875,3,0
2767317,28849,8,1
2860080,1843,16,1
626944,40706,16,0
1257708,9839,16,0
2314651,39450,5,1
2298349,45,3,1
2897882,15034,3,0
2436603,40742,2,0
389907,41065,2,1
3240843,24838,15,1
639556,28278,7,1
3012487,37065,6,0
45699,20042,15,0
2432083,28849,9,0
2931439,23341,5,1
2076260,48628,8,0
1310614,13768,8,1
1972442,10349,13,1
1486304,7615,14,0
3024224,23857,15,1
2678943,30604,2,1
1448311,46650,3,1
1023725,27954,7,0
2468931,35561,12,1
714001,46820,3,1
125251,26604,6,1
1671246,19048,15,0
509541,4799,7,1
1862307,36011,1,1
1309605,40688,3,0
2919165,18535,8,0
1161049,16185,7,0
330033,24838,6,1
3336466,14084,2,1
20754,29848,2,1
2141993,43713,1,1
1235581,1244,10,0
525618,24799,9,1
2476838,36130,10,0
460449,15011,3,1
2333568,16570,9,1
1842324,31242,10,1
1814214,48559,6,0
3099975,35383,8,1
2926383,2350,10,0
1728219,19677,7,1
960624,3464,6,1
821719,42345,18,0
1845381,36695,19,1
2801922,15592,4,0
1923870,36639,8,0
1230668,34126,8,1
2265958,19057,2,1
1931256,21019,1,1
2637617,34358,15,0
1832557,40898,7,0
2566685,36011,4,1
2767102,5077,1,1
62501,18963,3,0
707083,16185,6,1
2960646,17429,9,1
3376250,33897,18,0
2979899,29487,6,0
1597996,36258,10,1
3201213,39561,6,1
3376456,8409,1,1
2213888,24891,1,1
513529,8174,12,1
2354989,6286,1,1
2387362,46202,14,1
3252424,47977,8,0
798878,48679,12,1
3073185,32455,2,1
1338733,6805,4,1
1352265,13176,5,1
990308,16185,23,1
773915,9881,6,1
665731,1463,10,0
937968,21903,6,0
487106,13176,7,1
2041688,31342,16,1
478660,47626,9,1
2448185,16797,10,1
2193267,29987,10,1
952361,27243,7,0
703851,23322,8,1
1070136,8654,26,1
2354611,23452,16,1
858042,30233,7,1
2315359,39430,2,1
3419385,36253,3,1
1460015,7077,9,0
2448975,47900,2,0
596473,8993,8,1
2374075,31915,6,1
214379,12395,6,1
2613284,34166,7,1
2283832,41248,4,1
2127372,23423,7,0
2472624,25931,12,1
767340,9213,2,1
2814247,8637,9,0
1138891,43632,17,0
729484,31662,9,0
3279372,40055,4,0
2091753,33852,11,1
1456704,21137,6,1
1892727,29009,5,1
1365625,47766,1,0
2156168,26405,4,1
100592,32483,4,0
1164734,26695,4,0
1559954,10081,8,0
659137,1396,4,1
2888105,43713,25,0
300835,20015,2,0
515031,116,1,1
497755,21938,7,1
383061,31970,14,0
1822490,42736,7,1
1037514,17403,5,1
2667539,7014,26,0
1053411,39108,7,1
283297,46785,2,0
1104479,6046,6,1
2283500,25802,10,0
448606,44359,3,1
922855,34530,9,1
3103939,22935,1,0
333462,5785,1,0
1796923,45763,5,0
2676807,38730,7,1
1231333,25931,5,1
1876816,22317,1,1
1392903,14833,7,1
1607440,17915,2,1
634880,12013,1,1
1085815,7175,8,1
2634471,22487,17,0
3221783,22035,1,1
291756,45535,8,0
572109,1940,1,1
1841256,32864,12,0
1184476,39485,13,1
2075158,26510,13,0
1386417,31268,23,1
2193177,10957,3,0
1194171,25844,1,1
1223384,7781,2,1
1712294,34487,7,1
420258,10473,2,1
969843,35951,5,0
664610,47759,17,0
3162160,24852,3,1
3205330,44585,4,1
2028810,48697,7,0
74492,25064,8,1
1793020,47626,5,0
892895,46900,3,1
2835519,8277,1,1
1850975,34220,16,0
2034626,21616,3,1
2093887,29487,12,1
884993,32684,6,1
3346059,48454,10,0
125800,37509,14,0
3148412,11440,7,1
2943620,3339,4,0
2087147,39954,4,1
1758266,44048,9,0
2113452,18564,7,0
2927658,42803,13,0
1514014,32204,1,1
366526,26219,15,0
1728941,21678,3,0
925101,46979,6,0
2789820,48595,14,0
562492,40348,14,1
3011188,19051,6,0
866410,13838,5,1
3020904,16759,20,1
1878244,6799,26,1
1445481,19691,2,0
3003790,28985,10,0
930668,37646,1,1
364446,47990,11,1
2220226,13176,4,1
2215899,40063,21,1
2507417,23644,4,1
2630981,43888,2,0
1762688,44080,11,1
1043312,24852,2,1
2872205,7559,7,0
1960452,20528,2,1
2316051,19678,16,0
725620,33124,40,0
311933,12144,14,0
2704850,28199,10,1
403802,4600,6,1
1248963,20011,11,0
1640405,10504,1,1
2337993,8592,2,1
2714379,19180,11,1
2515640,46906,2,1
508805,24500,10,0
1769495,41751,4,1
459048,28436,2,0
3361118,28782,6,0
983369,16797,2,1
2749095,5068,28,1
1956863,44229,3,1
3107295,23541,13,0
2490950,21174,7,1
1832540,37646,3,1
2953991,13877,5,1
3010884,17789,1,0
3057848,44257,1,0
1524639,19831,5,1
136660,29195,4,1
3276629,46979,4,1
2483724,32689,5,1
624411,18677,3,0
853761,31506,4,1
729069,7521,22,0
382000,13198,9,1
868221,42701,21,1
289185,22530,1,1
1098547,31883,15,0
3248663,24535,7,0
546722,43987,4,1
1664688,27086,5,1
1209826,29503,3,1
1058773,10749,15,1
3056021,29447,8,1
18846,27845,7,1
3019932,16131,9,0
1344556,13575,2,1
3222208,38650,17,1
121249,17155,9,0
1763139,14870,9,1
1387212,42871,3,1
3387946,33674,7,1
3395333,36107,15,1
1113595,39337,26,0
1818000,39619,12,0
3325740,45007,8,1
2743053,16953,1,0
3175527,24841,18,0
552989,17605,1,1
3230247,24852,1,0
2078428,25613,3,1
2343898,7676,6,1
1748730,18460,3,0
1159516,23233,1,1
3371649,28155,4,1
1545616,47577,8,0
2094889,15028,4,0
3008863,47717,4,1
3017939,26940,13,1
1088311,6852,3,1
336210,9217,5,0
2552753,25588,1,1
3331063,41010,15,1
204626,19816,5,1
737044,30827,6,1
3165105,42557,2,1
930522,39281,3,0
888556,45633,9,1
334810,12341,3,0
2622694,34969,3,1
124601,24964,5,1
1542280,31343,8,0
296096,16419,12,0
1999999,6473,12,0
229717,25495,4,1
3003098,45063,28,0
99682,37664,24,1
1860506,25579,3,0
2236866,7704,3,0
2353018,40571,10,1
2856794,19734,1,0
408090,37877,2,1
2999526,47209,1,1
1243903,39275,4,1
1179895,19932,6,0
2857995,32619,9,1
2578568,30633,2,0
1602365,16797,19,1
2121877,46799,5,0
2654915,22899,27,0
476963,9387,4,0
2719654,8277,4,0
2010695,40706,12,0
2608789,36929,2,0
2435285,22520,21,1
461131,38510,16,0
1872670,34949,9,1
2855583,22935,12,1
3027794,11520,8,0
3181270,44628,4,0
90524,32486,30,1
1288995,12916,3,1
1905000,18362,2,0
2124494,9666,3,1
2168670,48902,9,0
2121536,44359,4,1
2135050,17948,7,1
172375,22035,1,1
2493487,6281,11,0
1148218,38772,9,1
3317449,46737,4,0
636283,32955,9,0
2995188,8518,10,1
1885761,8490,9,1
1455666,12099,14,0
2174478,26047,2,1
2777963,12144,6,1
1920037,33731,3,1
947936,19333,3,1
1476474,34243,21,0
2596218,18818,1,1
1169377,6615,8,1
3112166,40632,12,0
2443012,8203,18,0
1047743,45948,10,1
194197,32030,19,1
908193,24440,11,0
728,8229,1,0
2844784,23288,1,1
3083106,44799,6,1
254236,41610,2,0
2727640,23292,14,0
1921657,4461,1,0
597777,16965,1,0
2209233,45076,1,0
3378108,24184,3,1
1101327,20163,4,0
1977380,2311,23,0
2149968,5161,11,0
888152,31553,13,0
2021663,36672,9,1
2838319,44568,7,1
2481624,41682,3,1
1316468,3798,5,0
1164341,33000,2,1
1302547,7175,17,0
2707068,18479,1,1
9931,27966,12,0
2136517,9007,17,1
417280,42240,9,1
389999,49683,16,0
2117695,11352,3,1
3285033,16797,17,0
1032328,19706,14,1
2387487,25466,4,0
1749737,23106,5,0
553653,23032,5,1
440982,21137,6,1
2357358,47900,10,1
2010858,47185,4,1
792250,42985,2,1
2578439,14992,4,1
3386651,35948,27,0
2846179,34582,16,0
2417204,31215,3,1
2048847,27156,8,1
983667,44359,1,1
170131,10840,7,1
373406,28199,7,0
2898361,35951,18,1
1926151,31564,6,1
1677334,44142,7,1
2189293,18418,5,1
1146053,43014,9,0
1680994,26620,3,0
2357337,11005,7,0
2376758,26209,8,0
441781,31355,6,0
671084,40168,5,0
835889,3376,28,1
1236040,47209,8,0
1675062,34590,1,0
3148412,12614,5,1
1478892,44910,1,1
2771952,16855,15,0
1650788,39275,11,1
1988268,25804,3,1
1908361,44177,2,0
2155562,38200,5,1
543523,21137,9,1
1336119,10246,4,1
550003,48487,22,1
825212,34448,10,0
2355388,35336,13,1
84029,23178,1,0
1158879,34565,5,1
2502988,23734,12,1
2167379,9689,7,0
2054232,9515,10,0
577644,30169,2,1
2370885,33290,4,0
2188689,4605,4,1
135198,44449,16,0
1275902,95,23,0
1016659,20842,7,1
85281,6184,7,0
2359852,12419,8,0
1992547,48176,1,0
479956,33352,8,1
434003,14677,3,0
2597623,25072,9,1
2012761,8277,4,1
49781,25146,1,1
2278739,18370,6,0
3326822,16262,16,0
3245079,24852,1,1
1262310,28092,7,1
982354,24852,6,1
2727045,13829,7,1
875238,5228,18,0
1012187,14233,3,1
551716,6729,1,0
1620824,20995,1,1
2385761,35951,3,1
2610039,47626,4,0
876341,24447,13,1
1468010,35168,6,0
1141845,7948,13,0
861173,4605,8,1
2991943,24097,12,1
411936,34584,2,1
1411198,46435,1,0
3313536,22504,4,0
852992,47626,7,1
874156,21281,20,1
168995,27344,2,0
2186479,21847,4,1
303236,21616,12,1
2523772,44089,4,0
2701191,8381,5,1
421587,30638,12,0
2131958,42063,11,1
2707831,22559,4,0
1478690,8518,9,0
928559,31134,5,0
1052522,19906,10,1
814561,28985,15,1
2401931,32478,2,0
2903834,20114,5,1
1647272,21195,6,1
3331986,30489,4,1
943470,27323,14,0
169359,25072,22,0
983844,14240,9,0
2285779,1483,8,0
1258347,26101,9,0
965939,48707,1,1
2524375,16965,1,1
2643001,42445,1,1
1069238,24737,9,1
1754415,22247,4,1
958932,39628,9,1
2450513,19894,1,1
1566887,9227,10,0
2962138,14332,12,1
3023482,6651,12,0
3235851,42768,16,1
1532415,30169,1,1
2166854,43122,7,1
3172790,45681,7,1
1268080,25005,18,0
876537,11520,6,1
565184,27278,10,1
1984524,16168,5,1
2040318,27966,5,1
994379,7628,4,0
1082850,24852,4,1
3060819,18359,5,0
830231,11614,8,1
841253,21405,18,1
2804544,19883,6,1
3283884,46676,17,0
2636487,45,6,1
881948,40593,5,0
1968652,46969,20,1
2940591,34677,22,1
3307364,22228,6,0
1162201,40706,12,1
3131451,11844,2,0
2774199,18599,7,0
1150081,20995,6,0
2077193,18471,25,0
1605884,14168,25,0
1842146,39464,2,1
2575000,14651,17,0
3326843,22935,12,0
155669,47977,4,1
2476297,14118,3,1
1189596,7963,5,1
725109,38371,2,0
3192252,39303,20,1
3291569,12341,4,1
1780314,19049,4,0
1376337,21616,12,1
1647595,39812,1,0
1801764,8424,17,1
1875668,14050,17,1
2860815,43961,22,1
995827,5047,3,0
1783217,10814,2,0
209342,45194,2,0
1783635,19711,13,1
375296,5077,4,1
3384813,31506,5,0
255683,17616,1,1
915861,3990,1,0
364200,35652,2,1
169020,5785,3,1
3364198,33768,3,0
2508262,13176,14,1
